name,model,num_threads,enable_coral,frame_height,frame_width,duration,cpu_avail_start,max_cpu_temp,fps
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.323105573654175,100.0,52.582,2.5722958953046438
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.113452911376953,100.0,52.582,4.150968683925802
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.04681921005249,100.0,52.095,19.436333540577117
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,36.68911814689636,100.0,50.634,0.08176811413096825
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,33.48380374908447,100.0,52.095,0.23892148156013307
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.15653371810913,0,54.043,2.2217407552966275
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.268592357635498,100.0,54.53,3.303754559130471
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.205246210098267,100.0,55.504,5.727481868436562
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.036807775497437,100.0,54.043,19.54268923606609
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,38.34268569946289,100.0,52.582,0.10432237405988576
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,32.65244126319885,0,53.069,0.2450046517353804
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.138157606124878,0,55.017,4.180746601922124
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.327315092086792,0,55.017,2.6049124282885567
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.05855393409729,100.0,55.017,3.8924028167329636
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.003671407699585,100.0,55.017,21.064088838068507
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,39.14057445526123,0,53.069,0.07664680556564349
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,30.980350255966187,100.0,53.069,0.258228197354204
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.605236768722534,0,55.017,2.9079990680207657
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.158540964126587,0,55.017,3.315810274739399
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.015458822250366,0,54.53,4.3311015423702734
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.023502349853516,0,53.069,16.786848986739184
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,30.59247589111328,0,51.121,0.09806332807706686
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,32.71141195297241,0,50.634,0.2445629681623406
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.068283796310425,100.0,52.095,3.1594753010697976
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.059519290924072,0,52.095,3.3267331733476255
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.174813270568848,0,53.556,3.844265711269245
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.019484519958496,100.0,53.069,19.620590074036834
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,36.50328874588013,100.0,50.634,0.08218437579377254
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,31.928679704666138,0,52.582,0.25055843442317033
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.11197543144226,100.0,54.53,2.1586096251967724
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.27248740196228,0,54.53,3.369396067314518
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.006893634796143,100.0,55.504,4.56561754333458
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.016017198562622,0,54.53,19.22307000902274
